fold,target,dataset,model,acc,pre,rec,f1,auc
5,PETandDX,AD_PPI_shuffled85_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8532
5,PETandDX,AD_PPI_shuffled86_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8234
5,PETandDX,AD_PPI_shuffled87_missense,GNN GraphGym,0.75,0.7406,0.8889,0.8014,0.8545
5,PETandDX,AD_PPI_shuffled88_missense,GNN GraphGym,0.7292,0.7345,0.8889,0.7929,0.8538
5,PETandDX,AD_PPI_shuffled89_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8532
5,PETandDX,AD_PPI_shuffled90_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8651
5,PETandDX,AD_PPI_shuffled91_missense,GNN GraphGym,0.7291,0.7315,0.8518,0.783,0.8234
5,PETandDX,AD_PPI_shuffled92_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8624
5,PETandDX,AD_PPI_shuffled93_missense,GNN GraphGym,0.8021,0.8187,0.8333,0.8258,0.8492
5,PETandDX,AD_PPI_shuffled94_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.836
5,PETandDX,AD_PPI_shuffled95_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8347
5,PETandDX,AD_PPI_shuffled96_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8591
5,PETandDX,AD_PPI_shuffled97_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8651
5,PETandDX,AD_PPI_shuffled98_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8439
5,PETandDX,AD_PPI_shuffled99_missense,GNN GraphGym,0.7708,0.7763,0.8333,0.8037,0.8347
5,PETandDX,AD_PPI_shuffled100_missense,GNN GraphGym,0.7083,0.7138,0.8889,0.7805,0.8452
6,PETandDX,AD_PPI_shuffled1_missense,GNN GraphGym,0.5834,0.6314,0.6296,0.6296,0.6197
6,PETandDX,AD_PPI_shuffled2_missense,GNN GraphGym,0.5417,0.4097,0.5556,0.4622,0.5992
6,PETandDX,AD_PPI_shuffled3_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6429
6,PETandDX,AD_PPI_shuffled4_missense,GNN GraphGym,0.6146,0.6508,0.6852,0.6667,0.6244
6,PETandDX,AD_PPI_shuffled5_missense,GNN GraphGym,0.6042,0.6536,0.6296,0.6413,0.6561
6,PETandDX,AD_PPI_shuffled6_missense,GNN GraphGym,0.5625,0.6032,0.6667,0.6325,0.6296
6,PETandDX,AD_PPI_shuffled7_missense,GNN GraphGym,0.5104,0.375,0.6667,0.48,0.6177
6,PETandDX,AD_PPI_shuffled8_missense,GNN GraphGym,0.5625,0.6032,0.6667,0.6325,0.6448
6,PETandDX,AD_PPI_shuffled9_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.7149
6,PETandDX,AD_PPI_shuffled10_missense,GNN GraphGym,0.5937,0.6349,0.6667,0.6496,0.6005
6,PETandDX,AD_PPI_shuffled11_missense,GNN GraphGym,0.6042,0.632,0.7778,0.6845,0.5899
6,PETandDX,AD_PPI_shuffled12_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6197
6,PETandDX,AD_PPI_shuffled13_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6237
6,PETandDX,AD_PPI_shuffled14_missense,GNN GraphGym,0.6146,0.6379,0.7593,0.6818,0.6283
6,PETandDX,AD_PPI_shuffled15_missense,GNN GraphGym,0.5625,0.4445,0.4445,0.4445,0.5873
6,PETandDX,AD_PPI_shuffled16_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.7063
6,PETandDX,AD_PPI_shuffled17_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6852
6,PETandDX,AD_PPI_shuffled18_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6416
6,PETandDX,AD_PPI_shuffled19_missense,GNN GraphGym,0.5,0.4063,0.2963,0.3092,0.5966
6,PETandDX,AD_PPI_shuffled20_missense,GNN GraphGym,0.6146,0.6671,0.6296,0.6475,0.5939
6,PETandDX,AD_PPI_shuffled21_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6164
6,PETandDX,AD_PPI_shuffled22_missense,GNN GraphGym,0.6354,0.6798,0.6667,0.673,0.6349
6,PETandDX,AD_PPI_shuffled23_missense,GNN GraphGym,0.5104,0.4032,0.537,0.4495,0.5873
6,PETandDX,AD_PPI_shuffled24_missense,GNN GraphGym,0.6042,0.6482,0.6482,0.6482,0.6244
6,PETandDX,AD_PPI_shuffled25_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6296
6,PETandDX,AD_PPI_shuffled26_missense,GNN GraphGym,0.6354,0.6798,0.6667,0.673,0.6236
6,PETandDX,AD_PPI_shuffled27_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6356
6,PETandDX,AD_PPI_shuffled28_missense,GNN GraphGym,0.6042,0.632,0.7778,0.6845,0.6071
6,PETandDX,AD_PPI_shuffled29_missense,GNN GraphGym,0.5521,0.4379,0.4259,0.4318,0.6257
6,PETandDX,AD_PPI_shuffled30_missense,GNN GraphGym,0.5833,0.5972,0.8889,0.7022,0.6296
6,PETandDX,AD_PPI_shuffled31_missense,GNN GraphGym,0.6354,0.6798,0.6667,0.673,0.5939
6,PETandDX,AD_PPI_shuffled32_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6528
6,PETandDX,AD_PPI_shuffled33_missense,GNN GraphGym,0.6042,0.6445,0.6667,0.655,0.6792
6,PETandDX,AD_PPI_shuffled34_missense,GNN GraphGym,0.5625,0.6087,0.6296,0.6183,0.6336
6,PETandDX,AD_PPI_shuffled35_missense,GNN GraphGym,0.5833,0.6222,0.6667,0.6433,0.5939
6,PETandDX,AD_PPI_shuffled36_missense,GNN GraphGym,0.4687,0.2,0.2222,0.2105,0.5695
6,PETandDX,AD_PPI_shuffled37_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6131
6,PETandDX,AD_PPI_shuffled38_missense,GNN GraphGym,0.6042,0.632,0.7778,0.6845,0.6257
6,PETandDX,AD_PPI_shuffled39_missense,GNN GraphGym,0.5625,0.6,0.6667,0.6316,0.6614
6,PETandDX,AD_PPI_shuffled40_missense,GNN GraphGym,0.625,0.6732,0.6482,0.6603,0.5939
6,PETandDX,AD_PPI_shuffled41_missense,GNN GraphGym,0.6042,0.6657,0.5926,0.6254,0.6376
6,PETandDX,AD_PPI_shuffled42_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6429
6,PETandDX,AD_PPI_shuffled43_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6614
6,PETandDX,AD_PPI_shuffled44_missense,GNN GraphGym,0.5625,0.5833,0.8519,0.6761,0.5906
6,PETandDX,AD_PPI_shuffled45_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6316
6,PETandDX,AD_PPI_shuffled46_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6468
6,PETandDX,AD_PPI_shuffled47_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6323
6,PETandDX,AD_PPI_shuffled48_missense,GNN GraphGym,0.5625,0.6,0.6667,0.6316,0.6118
6,PETandDX,AD_PPI_shuffled49_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6495
6,PETandDX,AD_PPI_shuffled50_missense,GNN GraphGym,0.6042,0.632,0.7778,0.6845,0.6111
6,PETandDX,AD_PPI_shuffled51_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.5793
6,PETandDX,AD_PPI_shuffled52_missense,GNN GraphGym,0.5834,0.6351,0.6111,0.6228,0.5833
6,PETandDX,AD_PPI_shuffled53_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6045
6,PETandDX,AD_PPI_shuffled54_missense,GNN GraphGym,0.6354,0.6798,0.6667,0.673,0.6892
6,PETandDX,AD_PPI_shuffled55_missense,GNN GraphGym,0.625,0.6736,0.6482,0.6602,0.6488
6,PETandDX,AD_PPI_shuffled56_missense,GNN GraphGym,0.6042,0.6445,0.6667,0.655,0.6415
6,PETandDX,AD_PPI_shuffled57_missense,GNN GraphGym,0.6042,0.632,0.7778,0.6845,0.6468
6,PETandDX,AD_PPI_shuffled58_missense,GNN GraphGym,0.5729,0.6002,0.7778,0.6674,0.6475
6,PETandDX,AD_PPI_shuffled59_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.627
6,PETandDX,AD_PPI_shuffled60_missense,GNN GraphGym,0.5938,0.6316,0.6667,0.6486,0.6243
6,PETandDX,AD_PPI_shuffled61_missense,GNN GraphGym,0.6042,0.6536,0.6296,0.6413,0.6422
6,PETandDX,AD_PPI_shuffled62_missense,GNN GraphGym,0.5417,0.4097,0.5556,0.4622,0.6005
6,PETandDX,AD_PPI_shuffled63_missense,GNN GraphGym,0.5834,0.6095,0.7778,0.6718,0.6071
6,PETandDX,AD_PPI_shuffled64_missense,GNN GraphGym,0.5625,0.6,0.6667,0.6316,0.6925
6,PETandDX,AD_PPI_shuffled65_missense,GNN GraphGym,0.4792,0.2157,0.2037,0.2095,0.6402
6,PETandDX,AD_PPI_shuffled66_missense,GNN GraphGym,0.625,0.6681,0.6667,0.667,0.6601
6,PETandDX,AD_PPI_shuffled67_missense,GNN GraphGym,0.625,0.6732,0.6482,0.6603,0.6415
6,PETandDX,AD_PPI_shuffled68_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6018
6,PETandDX,AD_PPI_shuffled69_missense,GNN GraphGym,0.5938,0.6471,0.6111,0.6286,0.5972
6,PETandDX,AD_PPI_shuffled70_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.625
6,PETandDX,AD_PPI_shuffled71_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6362
6,PETandDX,AD_PPI_shuffled72_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.5886
6,PETandDX,AD_PPI_shuffled73_missense,GNN GraphGym,0.5625,0.5625,1,0.72,0.629
6,PETandDX,AD_PPI_shuffled74_missense,GNN GraphGym,0.6146,0.638,0.7778,0.6894,0.6243
6,PETandDX,AD_PPI_shuffled75_missense,GNN GraphGym,0.6042,0.6606,0.6111,0.6348,0.5952
6,PETandDX,AD_PPI_shuffled76_missense,GNN GraphGym,0.4896,0.2157,0.2037,0.2095,0.6495
6,PETandDX,AD_PPI_shuffled77_missense,GNN GraphGym,0.5625,0.5625,1,0.72,0.627
6,PETandDX,AD_PPI_shuffled78_missense,GNN GraphGym,0.5833,0.5972,0.8889,0.7022,0.6382
6,PETandDX,AD_PPI_shuffled79_missense,GNN GraphGym,0.5938,0.6471,0.6111,0.6286,0.6124
6,PETandDX,AD_PPI_shuffled80_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6375
6,PETandDX,AD_PPI_shuffled81_missense,GNN GraphGym,0.6042,0.6606,0.6111,0.6348,0.5847
6,PETandDX,AD_PPI_shuffled82_missense,GNN GraphGym,0.5833,0.6222,0.6667,0.6433,0.6455
6,PETandDX,AD_PPI_shuffled83_missense,GNN GraphGym,0.625,0.666,0.6667,0.666,0.5688
6,PETandDX,AD_PPI_shuffled84_missense,GNN GraphGym,0.6042,0.632,0.7778,0.6845,0.6852
6,PETandDX,AD_PPI_shuffled85_missense,GNN GraphGym,0.5521,0.5915,0.6667,0.6265,0.6535
6,PETandDX,AD_PPI_shuffled86_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6105
6,PETandDX,AD_PPI_shuffled87_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.664
6,PETandDX,AD_PPI_shuffled88_missense,GNN GraphGym,0.5833,0.6222,0.6667,0.6433,0.6071
6,PETandDX,AD_PPI_shuffled89_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.672
6,PETandDX,AD_PPI_shuffled90_missense,GNN GraphGym,0.6458,0.6928,0.6667,0.6794,0.6032
6,PETandDX,AD_PPI_shuffled91_missense,GNN GraphGym,0.625,0.6736,0.6482,0.6602,0.6025
6,PETandDX,AD_PPI_shuffled92_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.586
6,PETandDX,AD_PPI_shuffled93_missense,GNN GraphGym,0.5833,0.5972,0.8889,0.7022,0.5979
6,PETandDX,AD_PPI_shuffled94_missense,GNN GraphGym,0.4583,0.1875,0.3333,0.24,0.6151
6,PETandDX,AD_PPI_shuffled95_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.627
6,PETandDX,AD_PPI_shuffled96_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6892
6,PETandDX,AD_PPI_shuffled97_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6746
6,PETandDX,AD_PPI_shuffled98_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6316
6,PETandDX,AD_PPI_shuffled99_missense,GNN GraphGym,0.5625,0.4445,0.4445,0.4445,0.6138
6,PETandDX,AD_PPI_shuffled100_missense,GNN GraphGym,0.6458,0.6928,0.6667,0.6794,0.6151
7,PETandDX,AD_PPI_shuffled1_missense,GNN GraphGym,0.5104,0.375,0.6667,0.48,0.754
7,PETandDX,AD_PPI_shuffled2_missense,GNN GraphGym,0.6459,0.6463,0.9259,0.7491,0.8102
7,PETandDX,AD_PPI_shuffled3_missense,GNN GraphGym,0.7708,0.7671,0.8518,0.8069,0.8009
7,PETandDX,AD_PPI_shuffled4_missense,GNN GraphGym,0.5208,0.5417,0.6852,0.5133,0.789
7,PETandDX,AD_PPI_shuffled5_missense,GNN GraphGym,0.6771,0.7033,0.8148,0.7402,0.707
7,PETandDX,AD_PPI_shuffled6_missense,GNN GraphGym,0.6979,0.7007,0.8889,0.7734,0.7586
7,PETandDX,AD_PPI_shuffled7_missense,GNN GraphGym,0.4896,0.1935,0.3333,0.2449,0.7176
7,PETandDX,AD_PPI_shuffled8_missense,GNN GraphGym,0.5313,0.381,0.6667,0.4849,0.8069
7,PETandDX,AD_PPI_shuffled9_missense,GNN GraphGym,0.625,0.6648,0.8519,0.712,0.7831
7,PETandDX,AD_PPI_shuffled10_missense,GNN GraphGym,0.6354,0.6382,0.9444,0.7503,0.7076
7,PETandDX,AD_PPI_shuffled11_missense,GNN GraphGym,0.5313,0.5972,0.7037,0.5435,0.7831
7,PETandDX,AD_PPI_shuffled12_missense,GNN GraphGym,0.6458,0.5,0.5555,0.5263,0.8194
7,PETandDX,AD_PPI_shuffled13_missense,GNN GraphGym,0.7083,0.7067,0.8889,0.7783,0.7612
7,PETandDX,AD_PPI_shuffled14_missense,GNN GraphGym,0.75,0.7681,0.7963,0.7811,0.7718
7,PETandDX,AD_PPI_shuffled15_missense,GNN GraphGym,0.6979,0.7023,0.8704,0.7674,0.7321
7,PETandDX,AD_PPI_shuffled16_missense,GNN GraphGym,0.6042,0.7722,0.6296,0.5659,0.7487
7,PETandDX,AD_PPI_shuffled17_missense,GNN GraphGym,0.6458,0.669,0.8148,0.7215,0.746
7,PETandDX,AD_PPI_shuffled18_missense,GNN GraphGym,0.6771,0.6843,0.8518,0.7488,0.7533
7,PETandDX,AD_PPI_shuffled19_missense,GNN GraphGym,0.5417,0.3871,0.6667,0.4898,0.7725
7,PETandDX,AD_PPI_shuffled20_missense,GNN GraphGym,0.5313,0.5972,0.7037,0.5435,0.7639
7,PETandDX,AD_PPI_shuffled21_missense,GNN GraphGym,0.5937,0.4415,0.6296,0.5135,0.7321
7,PETandDX,AD_PPI_shuffled22_missense,GNN GraphGym,0.5938,0.5806,1,0.7347,0.8188
7,PETandDX,AD_PPI_shuffled23_missense,GNN GraphGym,0.7187,0.7199,0.8889,0.7854,0.797
7,PETandDX,AD_PPI_shuffled24_missense,GNN GraphGym,0.7708,0.7763,0.8333,0.8037,0.7169
7,PETandDX,AD_PPI_shuffled25_missense,GNN GraphGym,0.6146,0.6588,0.8519,0.7071,0.7553
7,PETandDX,AD_PPI_shuffled26_missense,GNN GraphGym,0.7709,0.7657,0.8519,0.8042,0.7976
7,PETandDX,AD_PPI_shuffled27_missense,GNN GraphGym,0.7188,0.6935,0.9444,0.7938,0.7957
7,PETandDX,AD_PPI_shuffled28_missense,GNN GraphGym,0.5521,0.4148,0.6111,0.49,0.7282
7,PETandDX,AD_PPI_shuffled29_missense,GNN GraphGym,0.6354,0.4956,0.537,0.5154,0.7632
7,PETandDX,AD_PPI_shuffled30_missense,GNN GraphGym,0.75,0.7588,0.8148,0.7857,0.7355
7,PETandDX,AD_PPI_shuffled31_missense,GNN GraphGym,0.5,0.4158,0.3704,0.3084,0.7209
7,PETandDX,AD_PPI_shuffled32_missense,GNN GraphGym,0.6354,0.6382,0.9444,0.7503,0.8161
7,PETandDX,AD_PPI_shuffled33_missense,GNN GraphGym,0.6458,0.6442,0.9444,0.7552,0.7936
7,PETandDX,AD_PPI_shuffled34_missense,GNN GraphGym,0.5521,0.7144,0.7037,0.5516,0.7705
7,PETandDX,AD_PPI_shuffled35_missense,GNN GraphGym,0.5313,0.381,0.6667,0.4849,0.7771
7,PETandDX,AD_PPI_shuffled36_missense,GNN GraphGym,0.6563,0.8333,0.5741,0.5614,0.7196
7,PETandDX,AD_PPI_shuffled37_missense,GNN GraphGym,0.6042,0.7708,0.6481,0.5698,0.7566
7,PETandDX,AD_PPI_shuffled38_missense,GNN GraphGym,0.75,0.7593,0.8148,0.7856,0.7354
7,PETandDX,AD_PPI_shuffled39_missense,GNN GraphGym,0.6458,0.6442,0.9444,0.7552,0.795
7,PETandDX,AD_PPI_shuffled40_missense,GNN GraphGym,0.7708,0.7763,0.8333,0.8037,0.7123
7,PETandDX,AD_PPI_shuffled41_missense,GNN GraphGym,0.5104,0.375,0.6667,0.48,0.8108
7,PETandDX,AD_PPI_shuffled42_missense,GNN GraphGym,0.6458,0.6442,0.9444,0.7552,0.8056
7,PETandDX,AD_PPI_shuffled43_missense,GNN GraphGym,0.7396,0.7456,0.8148,0.7786,0.7215
7,PETandDX,AD_PPI_shuffled44_missense,GNN GraphGym,0.6771,0.7353,0.6667,0.6992,0.7116
7,PETandDX,AD_PPI_shuffled45_missense,GNN GraphGym,0.7292,0.7505,0.7778,0.7638,0.7427
7,PETandDX,AD_PPI_shuffled46_missense,GNN GraphGym,0.5313,0.381,0.6667,0.4849,0.7831
7,PETandDX,AD_PPI_shuffled47_missense,GNN GraphGym,0.6667,0.6875,0.8333,0.7385,0.7513
7,PETandDX,AD_PPI_shuffled48_missense,GNN GraphGym,0.6875,0.696,0.8703,0.7647,0.7487
7,PETandDX,AD_PPI_shuffled49_missense,GNN GraphGym,0.7292,0.7273,0.8333,0.7763,0.7268
7,PETandDX,AD_PPI_shuffled50_missense,GNN GraphGym,0.625,0.6349,0.9074,0.7377,0.7176
7,PETandDX,AD_PPI_shuffled51_missense,GNN GraphGym,0.5208,0.375,0.6667,0.48,0.7454
7,PETandDX,AD_PPI_shuffled52_missense,GNN GraphGym,0.6042,0.7708,0.6481,0.5698,0.7249
7,PETandDX,AD_PPI_shuffled53_missense,GNN GraphGym,0.4896,0.1935,0.3333,0.2449,0.7678
7,PETandDX,AD_PPI_shuffled54_missense,GNN GraphGym,0.6458,0.5132,0.5555,0.5334,0.7513
7,PETandDX,AD_PPI_shuffled55_missense,GNN GraphGym,0.5834,0.5746,1,0.7298,0.8003
7,PETandDX,AD_PPI_shuffled56_missense,GNN GraphGym,0.5313,0.5972,0.7037,0.5435,0.7116
7,PETandDX,AD_PPI_shuffled57_missense,GNN GraphGym,0.6354,0.5181,0.5185,0.5179,0.7487
7,PETandDX,AD_PPI_shuffled58_missense,GNN GraphGym,0.5313,0.381,0.6667,0.4849,0.7765
7,PETandDX,AD_PPI_shuffled59_missense,GNN GraphGym,0.5313,0.381,0.6667,0.4849,0.7573
7,PETandDX,AD_PPI_shuffled60_missense,GNN GraphGym,0.6458,0.5132,0.5555,0.5334,0.7368
7,PETandDX,AD_PPI_shuffled61_missense,GNN GraphGym,0.75,0.7681,0.7963,0.7811,0.7494
7,PETandDX,AD_PPI_shuffled62_missense,GNN GraphGym,0.6979,0.7116,0.8518,0.7628,0.754
7,PETandDX,AD_PPI_shuffled63_missense,GNN GraphGym,0.7083,0.7067,0.8889,0.7783,0.7454
7,PETandDX,AD_PPI_shuffled64_missense,GNN GraphGym,0.625,0.625,0.9444,0.7432,0.8036
7,PETandDX,AD_PPI_shuffled65_missense,GNN GraphGym,0.6875,0.7473,0.6667,0.6954,0.7692
7,PETandDX,AD_PPI_shuffled66_missense,GNN GraphGym,0.7187,0.7199,0.8889,0.7854,0.7196
7,PETandDX,AD_PPI_shuffled67_missense,GNN GraphGym,0.5729,0.5699,0.9815,0.721,0.7771
7,PETandDX,AD_PPI_shuffled68_missense,GNN GraphGym,0.7292,0.7365,0.8148,0.7724,0.7745
7,PETandDX,AD_PPI_shuffled69_missense,GNN GraphGym,0.7083,0.7067,0.8889,0.7783,0.7421
7,PETandDX,AD_PPI_shuffled70_missense,GNN GraphGym,0.5938,0.5806,1,0.7347,0.7996
7,PETandDX,AD_PPI_shuffled71_missense,GNN GraphGym,0.6771,0.7007,0.8333,0.7456,0.7659
7,PETandDX,AD_PPI_shuffled72_missense,GNN GraphGym,0.5729,0.5704,0.9815,0.7211,0.7447
7,PETandDX,AD_PPI_shuffled73_missense,GNN GraphGym,0.6666,0.6681,0.8889,0.7542,0.7268
7,PETandDX,AD_PPI_shuffled74_missense,GNN GraphGym,0.6875,0.696,0.8703,0.7647,0.7692
7,PETandDX,AD_PPI_shuffled75_missense,GNN GraphGym,0.625,0.6335,0.9259,0.7416,0.7784
7,PETandDX,AD_PPI_shuffled76_missense,GNN GraphGym,0.5104,0.375,0.6667,0.48,0.6825
7,PETandDX,AD_PPI_shuffled77_missense,GNN GraphGym,0.6354,0.6382,0.9444,0.7503,0.8062
7,PETandDX,AD_PPI_shuffled78_missense,GNN GraphGym,0.7708,0.7763,0.8333,0.8037,0.7692
7,PETandDX,AD_PPI_shuffled79_missense,GNN GraphGym,0.6562,0.6746,0.8148,0.7309,0.7077
7,PETandDX,AD_PPI_shuffled80_missense,GNN GraphGym,0.5938,0.6597,0.6481,0.5667,0.7136
7,PETandDX,AD_PPI_shuffled81_missense,GNN GraphGym,0.5313,0.381,0.6667,0.4849,0.787
7,PETandDX,AD_PPI_shuffled82_missense,GNN GraphGym,0.6667,0.7153,0.7963,0.7254,0.7315
7,PETandDX,AD_PPI_shuffled83_missense,GNN GraphGym,0.7396,0.7544,0.7963,0.7748,0.7242
7,PETandDX,AD_PPI_shuffled84_missense,GNN GraphGym,0.5625,0.6477,0.7407,0.6008,0.7844
7,PETandDX,AD_PPI_shuffled85_missense,GNN GraphGym,0.5938,0.6597,0.6481,0.5667,0.7401
7,PETandDX,AD_PPI_shuffled86_missense,GNN GraphGym,0.7084,0.7505,0.7222,0.736,0.7613
7,PETandDX,AD_PPI_shuffled87_missense,GNN GraphGym,0.6146,0.6299,0.9074,0.7276,0.8241
7,PETandDX,AD_PPI_shuffled88_missense,GNN GraphGym,0.5208,0.375,0.6667,0.48,0.7685
7,PETandDX,AD_PPI_shuffled89_missense,GNN GraphGym,0.6354,0.5039,0.5185,0.511,0.7427
7,PETandDX,AD_PPI_shuffled90_missense,GNN GraphGym,0.6771,0.6828,0.8703,0.7576,0.7467
7,PETandDX,AD_PPI_shuffled91_missense,GNN GraphGym,0.5313,0.381,0.6667,0.4849,0.7731
7,PETandDX,AD_PPI_shuffled92_missense,GNN GraphGym,0.5313,0.3871,0.6667,0.4898,0.7255
7,PETandDX,AD_PPI_shuffled93_missense,GNN GraphGym,0.7604,0.7812,0.7963,0.7882,0.7315
7,PETandDX,AD_PPI_shuffled94_missense,GNN GraphGym,0.6771,0.7033,0.8148,0.7402,0.7308
7,PETandDX,AD_PPI_shuffled95_missense,GNN GraphGym,0.5313,0.7083,0.6852,0.5151,0.7712
7,PETandDX,AD_PPI_shuffled96_missense,GNN GraphGym,0.7187,0.7446,0.7592,0.7517,0.7235
7,PETandDX,AD_PPI_shuffled97_missense,GNN GraphGym,0.5729,0.5685,1,0.7249,0.795
7,PETandDX,AD_PPI_shuffled98_missense,GNN GraphGym,0.7604,0.7632,0.8333,0.7966,0.711
7,PETandDX,AD_PPI_shuffled99_missense,GNN GraphGym,0.5521,0.7144,0.7037,0.5516,0.8128
7,PETandDX,AD_PPI_shuffled100_missense,GNN GraphGym,0.6459,0.6371,0.9444,0.753,0.7877
8,PETandDX,AD_PPI_shuffled1_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.7294
8,PETandDX,AD_PPI_shuffled2_missense,GNN GraphGym,0.7312,0.7734,0.7593,0.7662,0.7771
8,PETandDX,AD_PPI_shuffled3_missense,GNN GraphGym,0.7527,0.8327,0.7222,0.7729,0.7564
8,PETandDX,AD_PPI_shuffled4_missense,GNN GraphGym,0.6667,0.7033,0.8148,0.7402,0.7657
8,PETandDX,AD_PPI_shuffled5_missense,GNN GraphGym,0.6344,0.6412,0.9074,0.741,0.698
8,PETandDX,AD_PPI_shuffled6_missense,GNN GraphGym,0.6452,0.6553,0.9074,0.7479,0.725
8,PETandDX,AD_PPI_shuffled7_missense,GNN GraphGym,0.6666,0.7051,0.8148,0.7405,0.7172
8,PETandDX,AD_PPI_shuffled8_missense,GNN GraphGym,0.7097,0.7569,0.8333,0.7742,0.7664
8,PETandDX,AD_PPI_shuffled9_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.7821
8,PETandDX,AD_PPI_shuffled10_missense,GNN GraphGym,0.6021,0.594,1,0.7451,0.7642
8,PETandDX,AD_PPI_shuffled11_missense,GNN GraphGym,0.6882,0.7373,0.8148,0.7552,0.7735
8,PETandDX,AD_PPI_shuffled12_missense,GNN GraphGym,0.6559,0.6892,0.8148,0.7333,0.7101
8,PETandDX,AD_PPI_shuffled13_missense,GNN GraphGym,0.4947,0.2069,0.3333,0.2553,0.7671
8,PETandDX,AD_PPI_shuffled14_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.7301
8,PETandDX,AD_PPI_shuffled15_missense,GNN GraphGym,0.6667,0.6687,0.9074,0.7583,0.7771
8,PETandDX,AD_PPI_shuffled16_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.6987
8,PETandDX,AD_PPI_shuffled17_missense,GNN GraphGym,0.6451,0.6968,0.7592,0.7179,0.7051
8,PETandDX,AD_PPI_shuffled18_missense,GNN GraphGym,0.6236,0.6394,0.8704,0.7281,0.6781
8,PETandDX,AD_PPI_shuffled19_missense,GNN GraphGym,0.6774,0.7248,0.8148,0.7472,0.7571
8,PETandDX,AD_PPI_shuffled20_missense,GNN GraphGym,0.742,0.8015,0.7407,0.7698,0.7528
8,PETandDX,AD_PPI_shuffled21_missense,GNN GraphGym,0.6452,0.6553,0.9074,0.7479,0.7607
8,PETandDX,AD_PPI_shuffled22_missense,GNN GraphGym,0.6129,0.5098,0.4815,0.4953,0.7621
8,PETandDX,AD_PPI_shuffled23_missense,GNN GraphGym,0.6452,0.6553,0.9074,0.7479,0.7707
8,PETandDX,AD_PPI_shuffled24_missense,GNN GraphGym,0.6882,0.7373,0.8148,0.7552,0.7194
8,PETandDX,AD_PPI_shuffled25_missense,GNN GraphGym,0.6021,0.6401,0.7963,0.7024,0.713
8,PETandDX,AD_PPI_shuffled26_missense,GNN GraphGym,0.6237,0.6073,1,0.7556,0.7878
8,PETandDX,AD_PPI_shuffled27_missense,GNN GraphGym,0.6344,0.6412,0.9074,0.741,0.7286
