fold,target,dataset,model,acc,pre,rec,f1,auc
6,PET,AD_PPI_rewired21_missense,GNN GraphGym,0.6073,0.708,0.5122,0.5943,0.6697
6,PET,AD_PPI_rewired22_missense,GNN GraphGym,0.6073,0.7176,0.4959,0.5865,0.6758
6,PET,AD_PPI_rewired23_missense,GNN GraphGym,0.6073,0.7176,0.4959,0.5865,0.6716
6,PET,AD_PPI_rewired24_missense,GNN GraphGym,0.6027,0.7,0.5122,0.5915,0.661
6,PET,AD_PPI_rewired25_missense,GNN GraphGym,0.5844,0.8161,0.3902,0.4851,0.6819
6,PET,AD_PPI_rewired26_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6369
6,PET,AD_PPI_rewired27_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6903
6,PET,AD_PPI_rewired28_missense,GNN GraphGym,0.6027,0.7,0.5122,0.5915,0.6773
6,PET,AD_PPI_rewired29_missense,GNN GraphGym,0.5662,0.6459,0.5041,0.5662,0.6662
6,PET,AD_PPI_rewired30_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.67
6,PET,AD_PPI_rewired31_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6745
6,PET,AD_PPI_rewired32_missense,GNN GraphGym,0.5799,0.6158,0.8374,0.6795,0.6338
6,PET,AD_PPI_rewired33_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6946
6,PET,AD_PPI_rewired34_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6819
6,PET,AD_PPI_rewired35_missense,GNN GraphGym,0.6118,0.7161,0.5122,0.5972,0.6988
6,PET,AD_PPI_rewired36_missense,GNN GraphGym,0.6073,0.7085,0.5122,0.5944,0.6825
6,PET,AD_PPI_rewired37_missense,GNN GraphGym,0.5981,0.6699,0.6748,0.6398,0.6685
6,PET,AD_PPI_rewired38_missense,GNN GraphGym,0.6027,0.6875,0.5366,0.6027,0.693
6,PET,AD_PPI_rewired39_missense,GNN GraphGym,0.589,0.682,0.5041,0.5794,0.6674
6,PET,AD_PPI_rewired40_missense,GNN GraphGym,0.6073,0.7086,0.5122,0.5941,0.6758
6,PET,AD_PPI_rewired41_missense,GNN GraphGym,0.6027,0.7,0.5122,0.5915,0.6872
6,PET,AD_PPI_rewired42_missense,GNN GraphGym,0.6118,0.7161,0.5122,0.5972,0.6782
6,PET,AD_PPI_rewired43_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6516
6,PET,AD_PPI_rewired44_missense,GNN GraphGym,0.6073,0.7176,0.4959,0.5865,0.6645
6,PET,AD_PPI_rewired45_missense,GNN GraphGym,0.6118,0.7119,0.5203,0.6009,0.6524
6,PET,AD_PPI_rewired46_missense,GNN GraphGym,0.6027,0.7,0.5122,0.5915,0.6819
6,PET,AD_PPI_rewired47_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6857
6,PET,AD_PPI_rewired48_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6885
6,PET,AD_PPI_rewired49_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6816
6,PET,AD_PPI_rewired50_missense,GNN GraphGym,0.621,0.7272,0.5203,0.6066,0.6796
6,PET,AD_PPI_rewired51_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6512
6,PET,AD_PPI_rewired52_missense,GNN GraphGym,0.6073,0.7176,0.4959,0.5865,0.686
6,PET,AD_PPI_rewired53_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6904
6,PET,AD_PPI_rewired54_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.7119
6,PET,AD_PPI_rewired55_missense,GNN GraphGym,0.589,0.6667,0.5366,0.5946,0.6757
6,PET,AD_PPI_rewired56_missense,GNN GraphGym,0.6073,0.7085,0.5122,0.5944,0.6846
6,PET,AD_PPI_rewired57_missense,GNN GraphGym,0.5981,0.6699,0.6748,0.6398,0.6766
6,PET,AD_PPI_rewired58_missense,GNN GraphGym,0.6118,0.7208,0.5041,0.5932,0.6502
6,PET,AD_PPI_rewired59_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6965
6,PET,AD_PPI_rewired60_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.7015
6,PET,AD_PPI_rewired61_missense,GNN GraphGym,0.6073,0.7176,0.4959,0.5865,0.6832
6,PET,AD_PPI_rewired62_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6818
6,PET,AD_PPI_rewired63_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.672
6,PET,AD_PPI_rewired64_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.7114
6,PET,AD_PPI_rewired65_missense,GNN GraphGym,0.5936,0.6931,0.4959,0.5781,0.6824
6,PET,AD_PPI_rewired66_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6876
6,PET,AD_PPI_rewired67_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6808
6,PET,AD_PPI_rewired68_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6813
6,PET,AD_PPI_rewired69_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6561
6,PET,AD_PPI_rewired70_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6617
6,PET,AD_PPI_rewired71_missense,GNN GraphGym,0.6073,0.7085,0.5122,0.5944,0.6507
6,PET,AD_PPI_rewired72_missense,GNN GraphGym,0.589,0.6774,0.5122,0.5833,0.694
6,PET,AD_PPI_rewired73_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6735
6,PET,AD_PPI_rewired74_missense,GNN GraphGym,0.6301,0.646,0.8049,0.6972,0.6757
6,PET,AD_PPI_rewired75_missense,GNN GraphGym,0.6118,0.6822,0.6098,0.6312,0.6705
6,PET,AD_PPI_rewired76_missense,GNN GraphGym,0.6255,0.6891,0.6585,0.65,0.7024
6,PET,AD_PPI_rewired77_missense,GNN GraphGym,0.6027,0.7,0.5122,0.5915,0.6484
6,PET,AD_PPI_rewired78_missense,GNN GraphGym,0.6118,0.7161,0.5122,0.5972,0.6829
6,PET,AD_PPI_rewired79_missense,GNN GraphGym,0.6255,0.7302,0.5285,0.6131,0.6777
6,PET,AD_PPI_rewired80_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.7054
6,PET,AD_PPI_rewired81_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6963
6,PET,AD_PPI_rewired82_missense,GNN GraphGym,0.5981,0.693,0.5122,0.5889,0.6907
6,PET,AD_PPI_rewired83_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6861
6,PET,AD_PPI_rewired84_missense,GNN GraphGym,0.6027,0.7,0.5122,0.5915,0.6959
6,PET,AD_PPI_rewired85_missense,GNN GraphGym,0.6027,0.7015,0.5122,0.5918,0.6877
6,PET,AD_PPI_rewired86_missense,GNN GraphGym,0.5799,0.6158,0.8374,0.6795,0.6625
6,PET,AD_PPI_rewired87_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6794
6,PET,AD_PPI_rewired88_missense,GNN GraphGym,0.6073,0.705,0.5203,0.5982,0.6678
6,PET,AD_PPI_rewired89_missense,GNN GraphGym,0.6027,0.7,0.5122,0.5915,0.6742
6,PET,AD_PPI_rewired90_missense,GNN GraphGym,0.6118,0.7208,0.5041,0.5932,0.6914
6,PET,AD_PPI_rewired91_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6649
6,PET,AD_PPI_rewired92_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6669
6,PET,AD_PPI_rewired93_missense,GNN GraphGym,0.6164,0.7239,0.5122,0.5998,0.6814
6,PET,AD_PPI_rewired94_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.662
6,PET,AD_PPI_rewired95_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6824
6,PET,AD_PPI_rewired96_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6954
6,PET,AD_PPI_rewired97_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6915
6,PET,AD_PPI_rewired98_missense,GNN GraphGym,0.6027,0.7,0.5122,0.5915,0.6663
6,PET,AD_PPI_rewired99_missense,GNN GraphGym,0.6118,0.7208,0.5041,0.5932,0.6477
6,PET,AD_PPI_rewired100_missense,GNN GraphGym,0.6118,0.7161,0.5122,0.5972,0.6601
7,PET,AD_PPI_rewired1_missense,GNN GraphGym,0.5694,0.5896,0.8618,0.6896,0.604
7,PET,AD_PPI_rewired2_missense,GNN GraphGym,0.5787,0.6125,0.7561,0.6646,0.6096
7,PET,AD_PPI_rewired3_missense,GNN GraphGym,0.5694,0.5896,0.8618,0.6896,0.5757
7,PET,AD_PPI_rewired4_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6181
7,PET,AD_PPI_rewired5_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6097
7,PET,AD_PPI_rewired6_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6121
7,PET,AD_PPI_rewired7_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.5684
7,PET,AD_PPI_rewired8_missense,GNN GraphGym,0.5741,0.6227,0.6422,0.632,0.6132
7,PET,AD_PPI_rewired9_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6235
7,PET,AD_PPI_rewired10_missense,GNN GraphGym,0.5602,0.5852,0.8455,0.6817,0.5902
7,PET,AD_PPI_rewired11_missense,GNN GraphGym,0.574,0.591,0.878,0.6952,0.6103
7,PET,AD_PPI_rewired12_missense,GNN GraphGym,0.5741,0.6227,0.6422,0.632,0.6037
7,PET,AD_PPI_rewired13_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6087
7,PET,AD_PPI_rewired14_missense,GNN GraphGym,0.5741,0.6111,0.7398,0.6591,0.592
7,PET,AD_PPI_rewired15_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.5935
7,PET,AD_PPI_rewired16_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.5884
7,PET,AD_PPI_rewired17_missense,GNN GraphGym,0.5833,0.6155,0.7642,0.6701,0.6081
7,PET,AD_PPI_rewired18_missense,GNN GraphGym,0.5879,0.637,0.6422,0.6396,0.6068
7,PET,AD_PPI_rewired19_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6183
7,PET,AD_PPI_rewired20_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6027
7,PET,AD_PPI_rewired21_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.5995
7,PET,AD_PPI_rewired22_missense,GNN GraphGym,0.5463,0.6894,0.4553,0.4807,0.6144
7,PET,AD_PPI_rewired23_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.5892
7,PET,AD_PPI_rewired24_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6075
7,PET,AD_PPI_rewired25_missense,GNN GraphGym,0.5648,0.588,0.8455,0.6838,0.6216
7,PET,AD_PPI_rewired26_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6223
7,PET,AD_PPI_rewired27_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6117
7,PET,AD_PPI_rewired28_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.572
7,PET,AD_PPI_rewired29_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.5808
7,PET,AD_PPI_rewired30_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6174
7,PET,AD_PPI_rewired31_missense,GNN GraphGym,0.5787,0.6125,0.7561,0.6646,0.5864
7,PET,AD_PPI_rewired32_missense,GNN GraphGym,0.5879,0.637,0.6422,0.6396,0.6303
7,PET,AD_PPI_rewired33_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.5955
7,PET,AD_PPI_rewired34_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6023
7,PET,AD_PPI_rewired35_missense,GNN GraphGym,0.5926,0.6398,0.6504,0.645,0.6147
7,PET,AD_PPI_rewired36_missense,GNN GraphGym,0.5694,0.609,0.7317,0.6551,0.5809
7,PET,AD_PPI_rewired37_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6011
7,PET,AD_PPI_rewired38_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.618
7,PET,AD_PPI_rewired39_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6123
7,PET,AD_PPI_rewired40_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6007
7,PET,AD_PPI_rewired41_missense,GNN GraphGym,0.5972,0.6429,0.6585,0.6506,0.6126
7,PET,AD_PPI_rewired42_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.5933
7,PET,AD_PPI_rewired43_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.5809
7,PET,AD_PPI_rewired44_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6002
7,PET,AD_PPI_rewired45_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6163
7,PET,AD_PPI_rewired46_missense,GNN GraphGym,0.5926,0.623,0.7561,0.6756,0.6188
7,PET,AD_PPI_rewired47_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.604
7,PET,AD_PPI_rewired48_missense,GNN GraphGym,0.5648,0.5874,0.8536,0.6857,0.5874
7,PET,AD_PPI_rewired49_missense,GNN GraphGym,0.5694,0.5694,1,0.7257,0.6071
7,PET,AD_PPI_rewired50_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.5969
7,PET,AD_PPI_rewired51_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6032
7,PET,AD_PPI_rewired52_missense,GNN GraphGym,0.5278,0.4197,0.4146,0.4171,0.5724
7,PET,AD_PPI_rewired53_missense,GNN GraphGym,0.5741,0.6111,0.7398,0.6591,0.5926
7,PET,AD_PPI_rewired54_missense,GNN GraphGym,0.5787,0.6125,0.7561,0.6646,0.5796
7,PET,AD_PPI_rewired55_missense,GNN GraphGym,0.5787,0.6139,0.7398,0.6613,0.6167
7,PET,AD_PPI_rewired56_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.5936
7,PET,AD_PPI_rewired57_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.5827
7,PET,AD_PPI_rewired58_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.62
7,PET,AD_PPI_rewired59_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.5974
7,PET,AD_PPI_rewired60_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.5834
7,PET,AD_PPI_rewired61_missense,GNN GraphGym,0.5879,0.6349,0.6504,0.6423,0.6114
7,PET,AD_PPI_rewired62_missense,GNN GraphGym,0.5833,0.6005,0.8374,0.6912,0.6016
7,PET,AD_PPI_rewired63_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.5991
7,PET,AD_PPI_rewired64_missense,GNN GraphGym,0.5555,0.581,0.8211,0.6646,0.6007
7,PET,AD_PPI_rewired65_missense,GNN GraphGym,0.5694,0.5907,0.8374,0.6828,0.6028
7,PET,AD_PPI_rewired66_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6
7,PET,AD_PPI_rewired67_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.5882
7,PET,AD_PPI_rewired68_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6208
7,PET,AD_PPI_rewired69_missense,GNN GraphGym,0.574,0.624,0.6341,0.629,0.6124
7,PET,AD_PPI_rewired70_missense,GNN GraphGym,0.5648,0.5882,0.8455,0.6841,0.6006
7,PET,AD_PPI_rewired71_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6053
7,PET,AD_PPI_rewired72_missense,GNN GraphGym,0.5787,0.6125,0.7561,0.6646,0.6065
7,PET,AD_PPI_rewired73_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6142
7,PET,AD_PPI_rewired74_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6041
7,PET,AD_PPI_rewired75_missense,GNN GraphGym,0.5556,0.5839,0.8292,0.6762,0.5788
7,PET,AD_PPI_rewired76_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6087
7,PET,AD_PPI_rewired77_missense,GNN GraphGym,0.5879,0.637,0.6422,0.6396,0.5981
7,PET,AD_PPI_rewired78_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6015
7,PET,AD_PPI_rewired79_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.5947
7,PET,AD_PPI_rewired80_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.5968
7,PET,AD_PPI_rewired81_missense,GNN GraphGym,0.5787,0.6311,0.626,0.6285,0.5996
7,PET,AD_PPI_rewired82_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6028
7,PET,AD_PPI_rewired83_missense,GNN GraphGym,0.5648,0.5882,0.8455,0.6841,0.5906
7,PET,AD_PPI_rewired84_missense,GNN GraphGym,0.5879,0.637,0.6422,0.6396,0.6057
7,PET,AD_PPI_rewired85_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.5981
7,PET,AD_PPI_rewired86_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.5872
7,PET,AD_PPI_rewired87_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6035
7,PET,AD_PPI_rewired88_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6112
7,PET,AD_PPI_rewired89_missense,GNN GraphGym,0.5833,0.6173,0.7561,0.6712,0.5994
7,PET,AD_PPI_rewired90_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6033
7,PET,AD_PPI_rewired91_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6159
7,PET,AD_PPI_rewired92_missense,GNN GraphGym,0.5787,0.6125,0.7561,0.6646,0.5958
7,PET,AD_PPI_rewired93_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.594
7,PET,AD_PPI_rewired94_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.617
7,PET,AD_PPI_rewired95_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6029
7,PET,AD_PPI_rewired96_missense,GNN GraphGym,0.5648,0.5874,0.8536,0.6857,0.603
7,PET,AD_PPI_rewired97_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6121
7,PET,AD_PPI_rewired98_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6057
7,PET,AD_PPI_rewired99_missense,GNN GraphGym,0.5833,0.6341,0.6341,0.6341,0.6213
7,PET,AD_PPI_rewired100_missense,GNN GraphGym,0.5787,0.6291,0.6341,0.6316,0.6017
8,PET,AD_PPI_rewired1_missense,GNN GraphGym,0.5648,0.6052,0.8211,0.6798,0.6281
8,PET,AD_PPI_rewired2_missense,GNN GraphGym,0.5741,0.6603,0.4065,0.4649,0.646
8,PET,AD_PPI_rewired3_missense,GNN GraphGym,0.6065,0.6619,0.7236,0.6728,0.6682
8,PET,AD_PPI_rewired4_missense,GNN GraphGym,0.6389,0.7143,0.6098,0.6579,0.6776
8,PET,AD_PPI_rewired5_missense,GNN GraphGym,0.6482,0.7343,0.6017,0.6608,0.6829
8,PET,AD_PPI_rewired6_missense,GNN GraphGym,0.6389,0.7143,0.6098,0.6579,0.6125
8,PET,AD_PPI_rewired7_missense,GNN GraphGym,0.6482,0.7343,0.6017,0.6608,0.6393
8,PET,AD_PPI_rewired8_missense,GNN GraphGym,0.6482,0.7343,0.6017,0.6608,0.6604
8,PET,AD_PPI_rewired9_missense,GNN GraphGym,0.6204,0.6793,0.7317,0.6806,0.6504
8,PET,AD_PPI_rewired10_missense,GNN GraphGym,0.6482,0.7343,0.6017,0.6608,0.6496
8,PET,AD_PPI_rewired11_missense,GNN GraphGym,0.6389,0.7143,0.6098,0.6579,0.6698
8,PET,AD_PPI_rewired12_missense,GNN GraphGym,0.6389,0.6893,0.7398,0.695,0.6651
8,PET,AD_PPI_rewired13_missense,GNN GraphGym,0.6389,0.7143,0.6098,0.6579,0.6639
8,PET,AD_PPI_rewired14_missense,GNN GraphGym,0.6065,0.6795,0.6667,0.6594,0.6554
8,PET,AD_PPI_rewired15_missense,GNN GraphGym,0.6065,0.6637,0.6992,0.6672,0.6494
8,PET,AD_PPI_rewired16_missense,GNN GraphGym,0.6528,0.7539,0.5854,0.6577,0.6525
8,PET,AD_PPI_rewired17_missense,GNN GraphGym,0.6528,0.7196,0.6504,0.6798,0.6495
8,PET,AD_PPI_rewired18_missense,GNN GraphGym,0.6389,0.7027,0.6341,0.6667,0.646
8,PET,AD_PPI_rewired19_missense,GNN GraphGym,0.6018,0.6338,0.8455,0.7018,0.6537
8,PET,AD_PPI_rewired20_missense,GNN GraphGym,0.6296,0.701,0.6098,0.6522,0.6434
8,PET,AD_PPI_rewired21_missense,GNN GraphGym,0.6482,0.7343,0.6017,0.6608,0.6614
8,PET,AD_PPI_rewired22_missense,GNN GraphGym,0.6343,0.7106,0.6748,0.6755,0.6841
8,PET,AD_PPI_rewired23_missense,GNN GraphGym,0.5741,0.6984,0.4228,0.4689,0.6826
8,PET,AD_PPI_rewired24_missense,GNN GraphGym,0.625,0.686,0.7317,0.6834,0.6258
8,PET,AD_PPI_rewired25_missense,GNN GraphGym,0.6343,0.7043,0.6179,0.658,0.6128
8,PET,AD_PPI_rewired26_missense,GNN GraphGym,0.6018,0.624,0.8618,0.7058,0.6614
8,PET,AD_PPI_rewired27_missense,GNN GraphGym,0.6481,0.7155,0.6341,0.6711,0.6602
8,PET,AD_PPI_rewired28_missense,GNN GraphGym,0.5139,0.5422,0.6585,0.4916,0.6288
8,PET,AD_PPI_rewired29_missense,GNN GraphGym,0.625,0.6889,0.6992,0.6765,0.6538
8,PET,AD_PPI_rewired30_missense,GNN GraphGym,0.6482,0.7343,0.6017,0.6608,0.6857
8,PET,AD_PPI_rewired31_missense,GNN GraphGym,0.6389,0.7143,0.6098,0.6579,0.6675
8,PET,AD_PPI_rewired32_missense,GNN GraphGym,0.6157,0.666,0.7399,0.6805,0.6564
8,PET,AD_PPI_rewired33_missense,GNN GraphGym,0.625,0.686,0.7317,0.6834,0.6428
8,PET,AD_PPI_rewired34_missense,GNN GraphGym,0.6482,0.7343,0.6017,0.6608,0.6549
8,PET,AD_PPI_rewired35_missense,GNN GraphGym,0.6435,0.7262,0.6017,0.6578,0.6175
8,PET,AD_PPI_rewired36_missense,GNN GraphGym,0.6482,0.7343,0.6017,0.6608,0.6252
8,PET,AD_PPI_rewired37_missense,GNN GraphGym,0.4815,0.5524,0.3984,0.3569,0.6256
8,PET,AD_PPI_rewired38_missense,GNN GraphGym,0.625,0.6944,0.6098,0.6494,0.6487
8,PET,AD_PPI_rewired39_missense,GNN GraphGym,0.6157,0.666,0.7399,0.6805,0.6588
8,PET,AD_PPI_rewired40_missense,GNN GraphGym,0.6482,0.7343,0.6017,0.6608,0.6344
8,PET,AD_PPI_rewired41_missense,GNN GraphGym,0.6389,0.7143,0.6098,0.6579,0.6108
8,PET,AD_PPI_rewired42_missense,GNN GraphGym,0.6482,0.7343,0.6017,0.6608,0.6413
8,PET,AD_PPI_rewired43_missense,GNN GraphGym,0.6574,0.7542,0.5935,0.6638,0.6922
8,PET,AD_PPI_rewired44_missense,GNN GraphGym,0.6389,0.7143,0.6098,0.6579,0.6255
8,PET,AD_PPI_rewired45_missense,GNN GraphGym,0.6389,0.7143,0.6098,0.6579,0.6616
8,PET,AD_PPI_rewired46_missense,GNN GraphGym,0.6389,0.721,0.6017,0.6552,0.6476
8,PET,AD_PPI_rewired47_missense,GNN GraphGym,0.6574,0.7542,0.5935,0.6638,0.6684
8,PET,AD_PPI_rewired48_missense,GNN GraphGym,0.5833,0.6157,0.8293,0.6903,0.6171
8,PET,AD_PPI_rewired49_missense,GNN GraphGym,0.6389,0.7027,0.6341,0.6667,0.6769
8,PET,AD_PPI_rewired50_missense,GNN GraphGym,0.625,0.686,0.7317,0.6834,0.6601
8,PET,AD_PPI_rewired51_missense,GNN GraphGym,0.6389,0.7143,0.6098,0.6579,0.6772
8,PET,AD_PPI_rewired52_missense,GNN GraphGym,0.5741,0.6135,0.7886,0.6758,0.6155
8,PET,AD_PPI_rewired53_missense,GNN GraphGym,0.588,0.6457,0.683,0.653,0.612
8,PET,AD_PPI_rewired54_missense,GNN GraphGym,0.6482,0.7343,0.6017,0.6608,0.6642
8,PET,AD_PPI_rewired55_missense,GNN GraphGym,0.6158,0.6819,0.7155,0.6758,0.6521
8,PET,AD_PPI_rewired56_missense,GNN GraphGym,0.6389,0.7143,0.6098,0.6579,0.647
8,PET,AD_PPI_rewired57_missense,GNN GraphGym,0.6019,0.6598,0.7155,0.6689,0.61
8,PET,AD_PPI_rewired58_missense,GNN GraphGym,0.6389,0.7143,0.6098,0.6579,0.655
8,PET,AD_PPI_rewired59_missense,GNN GraphGym,0.6482,0.7343,0.6017,0.6608,0.6342
8,PET,AD_PPI_rewired60_missense,GNN GraphGym,0.5463,0.563,0.9105,0.6957,0.6614
8,PET,AD_PPI_rewired61_missense,GNN GraphGym,0.625,0.6944,0.6098,0.6494,0.6591
8,PET,AD_PPI_rewired62_missense,GNN GraphGym,0.5602,0.5714,0.9106,0.7009,0.6444
8,PET,AD_PPI_rewired63_missense,GNN GraphGym,0.6482,0.7343,0.6017,0.6608,0.669
8,PET,AD_PPI_rewired64_missense,GNN GraphGym,0.5741,0.6103,0.8374,0.6913,0.6554
8,PET,AD_PPI_rewired65_missense,GNN GraphGym,0.6389,0.691,0.7398,0.6947,0.6512
8,PET,AD_PPI_rewired66_missense,GNN GraphGym,0.5741,0.6114,0.813,0.6823,0.6541
8,PET,AD_PPI_rewired67_missense,GNN GraphGym,0.6065,0.6619,0.7236,0.6728,0.6622
8,PET,AD_PPI_rewired68_missense,GNN GraphGym,0.6389,0.7143,0.6098,0.6579,0.6799
8,PET,AD_PPI_rewired69_missense,GNN GraphGym,0.625,0.6944,0.6098,0.6494,0.6972
8,PET,AD_PPI_rewired70_missense,GNN GraphGym,0.6389,0.7104,0.6179,0.6608,0.6563
8,PET,AD_PPI_rewired71_missense,GNN GraphGym,0.6389,0.7143,0.6098,0.6579,0.6875
8,PET,AD_PPI_rewired72_missense,GNN GraphGym,0.5463,0.5591,0.9593,0.7064,0.6273
8,PET,AD_PPI_rewired73_missense,GNN GraphGym,0.6111,0.6302,0.8537,0.7086,0.6718
8,PET,AD_PPI_rewired74_missense,GNN GraphGym,0.5926,0.6357,0.8211,0.6932,0.661
8,PET,AD_PPI_rewired75_missense,GNN GraphGym,0.6389,0.7066,0.626,0.6638,0.6541
8,PET,AD_PPI_rewired76_missense,GNN GraphGym,0.6574,0.7542,0.5935,0.6638,0.6391
8,PET,AD_PPI_rewired77_missense,GNN GraphGym,0.6389,0.7027,0.6341,0.6667,0.6882
8,PET,AD_PPI_rewired78_missense,GNN GraphGym,0.5972,0.62,0.8374,0.6996,0.6571
8,PET,AD_PPI_rewired79_missense,GNN GraphGym,0.6343,0.7046,0.6179,0.6581,0.6178
8,PET,AD_PPI_rewired80_missense,GNN GraphGym,0.5972,0.658,0.6992,0.6629,0.6369
8,PET,AD_PPI_rewired81_missense,GNN GraphGym,0.6482,0.7343,0.6017,0.6608,0.6078
