fold,target,dataset,model,acc,pre,rec,f1,auc
3,PET,AD_PPI_shuffled7_missense,GNN GraphGym,0.5662,0.6372,0.5285,0.5775,0.5754
3,PET,AD_PPI_shuffled8_missense,GNN GraphGym,0.5616,0.5865,0.8374,0.6687,0.5746
3,PET,AD_PPI_shuffled9_missense,GNN GraphGym,0.5616,0.6115,0.6748,0.6182,0.6038
3,PET,AD_PPI_shuffled10_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5673
3,PET,AD_PPI_shuffled11_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5817
3,PET,AD_PPI_shuffled12_missense,GNN GraphGym,0.5753,0.5963,0.8211,0.672,0.5993
3,PET,AD_PPI_shuffled13_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5635
3,PET,AD_PPI_shuffled14_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5708
3,PET,AD_PPI_shuffled15_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5894
3,PET,AD_PPI_shuffled16_missense,GNN GraphGym,0.5662,0.615,0.6829,0.6245,0.5831
3,PET,AD_PPI_shuffled17_missense,GNN GraphGym,0.5753,0.6209,0.6585,0.6255,0.6103
3,PET,AD_PPI_shuffled18_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5701
3,PET,AD_PPI_shuffled19_missense,GNN GraphGym,0.5662,0.6169,0.6748,0.6252,0.5722
3,PET,AD_PPI_shuffled20_missense,GNN GraphGym,0.5616,0.5865,0.8374,0.6687,0.5759
3,PET,AD_PPI_shuffled21_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5921
3,PET,AD_PPI_shuffled22_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5609
3,PET,AD_PPI_shuffled23_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5743
3,PET,AD_PPI_shuffled24_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5673
3,PET,AD_PPI_shuffled25_missense,GNN GraphGym,0.5662,0.6372,0.5285,0.5775,0.5812
3,PET,AD_PPI_shuffled26_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5545
3,PET,AD_PPI_shuffled27_missense,GNN GraphGym,0.5616,0.5865,0.8374,0.6687,0.5614
3,PET,AD_PPI_shuffled28_missense,GNN GraphGym,0.5799,0.6221,0.6748,0.6313,0.5789
3,PET,AD_PPI_shuffled29_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5737
3,PET,AD_PPI_shuffled30_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5946
3,PET,AD_PPI_shuffled31_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5915
3,PET,AD_PPI_shuffled32_missense,GNN GraphGym,0.5525,0.5835,0.8049,0.6577,0.5836
3,PET,AD_PPI_shuffled33_missense,GNN GraphGym,0.5616,0.5865,0.8374,0.6687,0.5682
3,PET,AD_PPI_shuffled34_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5732
3,PET,AD_PPI_shuffled35_missense,GNN GraphGym,0.5616,0.6133,0.6423,0.6149,0.5569
3,PET,AD_PPI_shuffled36_missense,GNN GraphGym,0.5753,0.6231,0.6911,0.6371,0.568
3,PET,AD_PPI_shuffled37_missense,GNN GraphGym,0.557,0.585,0.8211,0.6632,0.6033
3,PET,AD_PPI_shuffled38_missense,GNN GraphGym,0.4795,0.1872,0.3333,0.2398,0.6284
3,PET,AD_PPI_shuffled39_missense,GNN GraphGym,0.5433,0.5781,0.8049,0.6532,0.5853
3,PET,AD_PPI_shuffled40_missense,GNN GraphGym,0.5662,0.6116,0.6911,0.6325,0.6054
3,PET,AD_PPI_shuffled41_missense,GNN GraphGym,0.5662,0.5901,0.8455,0.6751,0.5756
3,PET,AD_PPI_shuffled42_missense,GNN GraphGym,0.5799,0.6221,0.6748,0.6313,0.5652
3,PET,AD_PPI_shuffled43_missense,GNN GraphGym,0.5707,0.6155,0.6992,0.6341,0.6008
3,PET,AD_PPI_shuffled44_missense,GNN GraphGym,0.5662,0.5929,0.7967,0.662,0.578
3,PET,AD_PPI_shuffled45_missense,GNN GraphGym,0.5707,0.6155,0.6992,0.6341,0.579
3,PET,AD_PPI_shuffled46_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.591
3,PET,AD_PPI_shuffled47_missense,GNN GraphGym,0.5662,0.6372,0.5285,0.5775,0.554
3,PET,AD_PPI_shuffled48_missense,GNN GraphGym,0.5707,0.62,0.6423,0.6156,0.5639
3,PET,AD_PPI_shuffled49_missense,GNN GraphGym,0.5707,0.6435,0.5285,0.5803,0.5978
3,PET,AD_PPI_shuffled50_missense,GNN GraphGym,0.5753,0.5772,0.9187,0.7086,0.6007
3,PET,AD_PPI_shuffled51_missense,GNN GraphGym,0.5525,0.6083,0.6423,0.6068,0.5403
3,PET,AD_PPI_shuffled52_missense,GNN GraphGym,0.5662,0.6123,0.6911,0.6281,0.5929
3,PET,AD_PPI_shuffled53_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5656
3,PET,AD_PPI_shuffled54_missense,GNN GraphGym,0.5662,0.6372,0.5285,0.5775,0.6159
