fold,target,dataset,model,acc,pre,rec,f1,auc
3,PETandDX,AD_PPI_rewired47_missense,GNN GraphGym,0.4792,0.1875,0.3333,0.24,0.7533
3,PETandDX,AD_PPI_rewired48_missense,GNN GraphGym,0.7084,0.7952,0.6482,0.714,0.752
3,PETandDX,AD_PPI_rewired49_missense,GNN GraphGym,0.6146,0.5667,0.3889,0.4567,0.7182
3,PETandDX,AD_PPI_rewired50_missense,GNN GraphGym,0.6875,0.7857,0.6111,0.6875,0.7679
3,PETandDX,AD_PPI_rewired51_missense,GNN GraphGym,0.5833,0.9412,0.3148,0.3684,0.7295
3,PETandDX,AD_PPI_rewired52_missense,GNN GraphGym,0.6979,0.7905,0.6296,0.7008,0.7553
3,PETandDX,AD_PPI_rewired53_missense,GNN GraphGym,0.625,0.5333,0.4445,0.4849,0.7758
3,PETandDX,AD_PPI_rewired54_missense,GNN GraphGym,0.6563,0.7161,0.7593,0.7116,0.748
3,PETandDX,AD_PPI_rewired55_missense,GNN GraphGym,0.5833,0.7828,0.5741,0.5404,0.7493
3,PETandDX,AD_PPI_rewired56_missense,GNN GraphGym,0.6667,0.7208,0.7778,0.7249,0.7414
3,PETandDX,AD_PPI_rewired57_missense,GNN GraphGym,0.6563,0.7161,0.7593,0.7116,0.7533
3,PETandDX,AD_PPI_rewired58_missense,GNN GraphGym,0.6979,0.7905,0.6296,0.7008,0.7215
3,PETandDX,AD_PPI_rewired59_missense,GNN GraphGym,0.5729,0.4905,0.5185,0.4699,0.6819
3,PETandDX,AD_PPI_rewired60_missense,GNN GraphGym,0.6875,0.7857,0.6111,0.6875,0.7507
3,PETandDX,AD_PPI_rewired61_missense,GNN GraphGym,0.7084,0.7952,0.6482,0.714,0.7758
3,PETandDX,AD_PPI_rewired62_missense,GNN GraphGym,0.7084,0.7952,0.6482,0.714,0.713
3,PETandDX,AD_PPI_rewired63_missense,GNN GraphGym,0.7084,0.7952,0.6482,0.714,0.7057
3,PETandDX,AD_PPI_rewired64_missense,GNN GraphGym,0.6875,0.7857,0.6111,0.6875,0.7626
3,PETandDX,AD_PPI_rewired65_missense,GNN GraphGym,0.7083,0.7946,0.6481,0.7132,0.7652
3,PETandDX,AD_PPI_rewired66_missense,GNN GraphGym,0.6667,0.7208,0.7778,0.7249,0.6792
3,PETandDX,AD_PPI_rewired67_missense,GNN GraphGym,0.6875,0.7738,0.6296,0.6936,0.7467
3,PETandDX,AD_PPI_rewired68_missense,GNN GraphGym,0.5729,0.4542,0.5556,0.4824,0.7586
3,PETandDX,AD_PPI_rewired69_missense,GNN GraphGym,0.6563,0.7161,0.7593,0.7116,0.7407
3,PETandDX,AD_PPI_rewired70_missense,GNN GraphGym,0.6875,0.7857,0.6111,0.6875,0.748
3,PETandDX,AD_PPI_rewired71_missense,GNN GraphGym,0.7188,0.7994,0.6667,0.7265,0.7533
3,PETandDX,AD_PPI_rewired72_missense,GNN GraphGym,0.6355,0.8667,0.463,0.52,0.7732
3,PETandDX,AD_PPI_rewired73_missense,GNN GraphGym,0.6042,0.637,0.8704,0.7137,0.6925
3,PETandDX,AD_PPI_rewired74_missense,GNN GraphGym,0.625,0.5333,0.4445,0.4849,0.754
3,PETandDX,AD_PPI_rewired75_missense,GNN GraphGym,0.5313,0.4619,0.2593,0.3161,0.7692
3,PETandDX,AD_PPI_rewired76_missense,GNN GraphGym,0.6875,0.7857,0.6111,0.6875,0.7771
3,PETandDX,AD_PPI_rewired77_missense,GNN GraphGym,0.5312,0.5484,0.9444,0.6939,0.7553
3,PETandDX,AD_PPI_rewired78_missense,GNN GraphGym,0.7084,0.7835,0.6667,0.7192,0.7334
3,PETandDX,AD_PPI_rewired79_missense,GNN GraphGym,0.6041,0.5964,0.9629,0.7353,0.7805
3,PETandDX,AD_PPI_rewired80_missense,GNN GraphGym,0.6146,0.6476,0.5926,0.5639,0.7004
3,PETandDX,AD_PPI_rewired81_missense,GNN GraphGym,0.6563,0.7161,0.7593,0.7116,0.7533
3,PETandDX,AD_PPI_rewired82_missense,GNN GraphGym,0.6979,0.7905,0.6296,0.7008,0.7507
3,PETandDX,AD_PPI_rewired83_missense,GNN GraphGym,0.5312,0.5484,0.9444,0.6939,0.7679
3,PETandDX,AD_PPI_rewired84_missense,GNN GraphGym,0.6979,0.7905,0.6296,0.7008,0.754
3,PETandDX,AD_PPI_rewired85_missense,GNN GraphGym,0.5521,0.5578,0.9815,0.7113,0.8142
3,PETandDX,AD_PPI_rewired86_missense,GNN GraphGym,0.5521,0.4447,0.5185,0.4605,0.744
3,PETandDX,AD_PPI_rewired87_missense,GNN GraphGym,0.7084,0.7952,0.6482,0.714,0.7414
3,PETandDX,AD_PPI_rewired88_missense,GNN GraphGym,0.625,0.5333,0.4445,0.4849,0.7612
3,PETandDX,AD_PPI_rewired89_missense,GNN GraphGym,0.5729,0.4542,0.5556,0.4824,0.7163
3,PETandDX,AD_PPI_rewired90_missense,GNN GraphGym,0.5729,0.4542,0.5556,0.4824,0.7771
3,PETandDX,AD_PPI_rewired91_missense,GNN GraphGym,0.5833,0.6275,0.8333,0.6918,0.7705
3,PETandDX,AD_PPI_rewired92_missense,GNN GraphGym,0.5417,0.6,0.2408,0.2775,0.7712
3,PETandDX,AD_PPI_rewired93_missense,GNN GraphGym,0.5625,0.4495,0.537,0.4737,0.6726
3,PETandDX,AD_PPI_rewired94_missense,GNN GraphGym,0.6875,0.7857,0.6111,0.6875,0.6991
3,PETandDX,AD_PPI_rewired95_missense,GNN GraphGym,0.4792,0.5161,0.3333,0.2664,0.6964
3,PETandDX,AD_PPI_rewired96_missense,GNN GraphGym,0.6875,0.7857,0.6111,0.6875,0.7302
3,PETandDX,AD_PPI_rewired97_missense,GNN GraphGym,0.7188,0.8,0.6667,0.7273,0.7566
3,PETandDX,AD_PPI_rewired98_missense,GNN GraphGym,0.6875,0.7857,0.6111,0.6875,0.7282
3,PETandDX,AD_PPI_rewired99_missense,GNN GraphGym,0.5104,0.6989,0.6481,0.4977,0.7692
3,PETandDX,AD_PPI_rewired100_missense,GNN GraphGym,0.6458,0.7113,0.7407,0.6983,0.7798
4,PETandDX,AD_PPI_rewired1_missense,GNN GraphGym,0.7812,0.7619,0.8889,0.8205,0.8049
4,PETandDX,AD_PPI_rewired2_missense,GNN GraphGym,0.6771,0.6618,0.9259,0.7668,0.7321
4,PETandDX,AD_PPI_rewired3_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7493
4,PETandDX,AD_PPI_rewired4_missense,GNN GraphGym,0.7188,0.6966,0.8889,0.7808,0.7474
4,PETandDX,AD_PPI_rewired5_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7877
4,PETandDX,AD_PPI_rewired6_missense,GNN GraphGym,0.6875,0.6667,0.8889,0.7619,0.752
4,PETandDX,AD_PPI_rewired7_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7539
4,PETandDX,AD_PPI_rewired8_missense,GNN GraphGym,0.4375,0,0,0,0.7665
4,PETandDX,AD_PPI_rewired9_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7646
4,PETandDX,AD_PPI_rewired10_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7599
4,PETandDX,AD_PPI_rewired11_missense,GNN GraphGym,0.6875,0.6724,0.9259,0.7733,0.7698
4,PETandDX,AD_PPI_rewired12_missense,GNN GraphGym,0.7084,0.686,0.8889,0.7743,0.7857
4,PETandDX,AD_PPI_rewired13_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7454
4,PETandDX,AD_PPI_rewired14_missense,GNN GraphGym,0.7396,0.7168,0.8889,0.7935,0.7758
4,PETandDX,AD_PPI_rewired15_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.8148
4,PETandDX,AD_PPI_rewired16_missense,GNN GraphGym,0.7604,0.7388,0.8889,0.8068,0.7712
4,PETandDX,AD_PPI_rewired17_missense,GNN GraphGym,0.7396,0.7168,0.8889,0.7935,0.7851
4,PETandDX,AD_PPI_rewired18_missense,GNN GraphGym,0.75,0.7349,0.8704,0.7965,0.7652
4,PETandDX,AD_PPI_rewired19_missense,GNN GraphGym,0.7292,0.7062,0.8889,0.787,0.7625
4,PETandDX,AD_PPI_rewired20_missense,GNN GraphGym,0.4792,0.1875,0.3333,0.24,0.7606
4,PETandDX,AD_PPI_rewired21_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7771
4,PETandDX,AD_PPI_rewired22_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.8075
4,PETandDX,AD_PPI_rewired23_missense,GNN GraphGym,0.6875,0.6724,0.9259,0.7733,0.7685
4,PETandDX,AD_PPI_rewired24_missense,GNN GraphGym,0.7708,0.7504,0.8889,0.8137,0.7996
4,PETandDX,AD_PPI_rewired25_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.8036
4,PETandDX,AD_PPI_rewired26_missense,GNN GraphGym,0.6146,0.7633,0.6852,0.6019,0.7798
4,PETandDX,AD_PPI_rewired27_missense,GNN GraphGym,0.5729,0.4194,0.6296,0.5002,0.7315
4,PETandDX,AD_PPI_rewired28_missense,GNN GraphGym,0.6667,0.6522,0.9259,0.7606,0.7969
4,PETandDX,AD_PPI_rewired29_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7586
4,PETandDX,AD_PPI_rewired30_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7903
4,PETandDX,AD_PPI_rewired31_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7838
4,PETandDX,AD_PPI_rewired32_missense,GNN GraphGym,0.7292,0.7071,0.8889,0.7873,0.7758
4,PETandDX,AD_PPI_rewired33_missense,GNN GraphGym,0.6875,0.6667,0.8889,0.7619,0.752
4,PETandDX,AD_PPI_rewired34_missense,GNN GraphGym,0.7188,0.6957,0.8889,0.7805,0.7969
4,PETandDX,AD_PPI_rewired35_missense,GNN GraphGym,0.625,0.6174,0.963,0.7467,0.7255
4,PETandDX,AD_PPI_rewired36_missense,GNN GraphGym,0.5833,0.4299,0.6296,0.5067,0.7586
4,PETandDX,AD_PPI_rewired37_missense,GNN GraphGym,0.6771,0.6618,0.9259,0.7668,0.758
4,PETandDX,AD_PPI_rewired38_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7732
4,PETandDX,AD_PPI_rewired39_missense,GNN GraphGym,0.6875,0.6667,0.8889,0.7619,0.7652
4,PETandDX,AD_PPI_rewired40_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.799
4,PETandDX,AD_PPI_rewired41_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7282
4,PETandDX,AD_PPI_rewired42_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7408
4,PETandDX,AD_PPI_rewired43_missense,GNN GraphGym,0.7396,0.7115,0.9074,0.7969,0.7771
4,PETandDX,AD_PPI_rewired44_missense,GNN GraphGym,0.7604,0.7388,0.8889,0.8068,0.748
4,PETandDX,AD_PPI_rewired45_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7652
4,PETandDX,AD_PPI_rewired46_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.8036
4,PETandDX,AD_PPI_rewired47_missense,GNN GraphGym,0.6875,0.6724,0.9259,0.7733,0.7328
4,PETandDX,AD_PPI_rewired48_missense,GNN GraphGym,0.4583,0.3333,0.037,0.0667,0.7639
4,PETandDX,AD_PPI_rewired49_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7712
4,PETandDX,AD_PPI_rewired50_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7414
4,PETandDX,AD_PPI_rewired51_missense,GNN GraphGym,0.6875,0.6724,0.9259,0.7733,0.754
4,PETandDX,AD_PPI_rewired52_missense,GNN GraphGym,0.5625,0.5625,1,0.72,0.7705
4,PETandDX,AD_PPI_rewired53_missense,GNN GraphGym,0.7604,0.7388,0.8889,0.8068,0.7963
4,PETandDX,AD_PPI_rewired54_missense,GNN GraphGym,0.5625,0.5758,0.3333,0.3333,0.7764
4,PETandDX,AD_PPI_rewired55_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.783
4,PETandDX,AD_PPI_rewired56_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7996
4,PETandDX,AD_PPI_rewired57_missense,GNN GraphGym,0.6458,0.4849,0.5926,0.5333,0.7414
4,PETandDX,AD_PPI_rewired58_missense,GNN GraphGym,0.7292,0.7071,0.8889,0.7873,0.7546
4,PETandDX,AD_PPI_rewired59_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7659
4,PETandDX,AD_PPI_rewired60_missense,GNN GraphGym,0.5417,0.2424,0.2963,0.2667,0.787
4,PETandDX,AD_PPI_rewired61_missense,GNN GraphGym,0.75,0.7513,0.8333,0.7878,0.8056
4,PETandDX,AD_PPI_rewired62_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7401
4,PETandDX,AD_PPI_rewired63_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.8016
4,PETandDX,AD_PPI_rewired64_missense,GNN GraphGym,0.6875,0.6667,0.8889,0.7619,0.7559
4,PETandDX,AD_PPI_rewired65_missense,GNN GraphGym,0.4896,0.5208,0.3519,0.2751,0.7903
4,PETandDX,AD_PPI_rewired66_missense,GNN GraphGym,0.6875,0.6724,0.9259,0.7733,0.7711
4,PETandDX,AD_PPI_rewired67_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7719
4,PETandDX,AD_PPI_rewired68_missense,GNN GraphGym,0.6458,0.4849,0.5926,0.5333,0.7652
4,PETandDX,AD_PPI_rewired69_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7877
4,PETandDX,AD_PPI_rewired70_missense,GNN GraphGym,0.6875,0.6724,0.9259,0.7733,0.7507
4,PETandDX,AD_PPI_rewired71_missense,GNN GraphGym,0.7396,0.7168,0.8889,0.7935,0.7493
4,PETandDX,AD_PPI_rewired72_missense,GNN GraphGym,0.6042,0.7633,0.6667,0.5733,0.7711
4,PETandDX,AD_PPI_rewired73_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7837
4,PETandDX,AD_PPI_rewired74_missense,GNN GraphGym,0.6875,0.6724,0.9259,0.7733,0.7454
4,PETandDX,AD_PPI_rewired75_missense,GNN GraphGym,0.7708,0.7504,0.8889,0.8137,0.7738
4,PETandDX,AD_PPI_rewired76_missense,GNN GraphGym,0.5,0.6667,0.1111,0.1905,0.8023
4,PETandDX,AD_PPI_rewired77_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7652
4,PETandDX,AD_PPI_rewired78_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7665
4,PETandDX,AD_PPI_rewired79_missense,GNN GraphGym,0.7604,0.7388,0.8889,0.8068,0.7738
4,PETandDX,AD_PPI_rewired80_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7599
4,PETandDX,AD_PPI_rewired81_missense,GNN GraphGym,0.7708,0.7504,0.8889,0.8137,0.7956
4,PETandDX,AD_PPI_rewired82_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.746
4,PETandDX,AD_PPI_rewired83_missense,GNN GraphGym,0.4375,0,0,0,0.7646
4,PETandDX,AD_PPI_rewired84_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.793
4,PETandDX,AD_PPI_rewired85_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.748
4,PETandDX,AD_PPI_rewired86_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7368
4,PETandDX,AD_PPI_rewired87_missense,GNN GraphGym,0.6875,0.6724,0.9259,0.7733,0.7745
4,PETandDX,AD_PPI_rewired88_missense,GNN GraphGym,0.6979,0.6784,0.9259,0.7782,0.8023
4,PETandDX,AD_PPI_rewired89_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.787
4,PETandDX,AD_PPI_rewired90_missense,GNN GraphGym,0.7396,0.723,0.8704,0.7897,0.7692
4,PETandDX,AD_PPI_rewired91_missense,GNN GraphGym,0.6875,0.6724,0.9259,0.7733,0.7884
4,PETandDX,AD_PPI_rewired92_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7573
4,PETandDX,AD_PPI_rewired93_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7719
4,PETandDX,AD_PPI_rewired94_missense,GNN GraphGym,0.6563,0.8182,0.6111,0.5684,0.7665
4,PETandDX,AD_PPI_rewired95_missense,GNN GraphGym,0.7604,0.7388,0.8889,0.8068,0.7646
4,PETandDX,AD_PPI_rewired96_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7546
4,PETandDX,AD_PPI_rewired97_missense,GNN GraphGym,0.5833,0.4299,0.6296,0.5067,0.7196
4,PETandDX,AD_PPI_rewired98_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7778
4,PETandDX,AD_PPI_rewired99_missense,GNN GraphGym,0.7396,0.7168,0.8889,0.7935,0.7725
4,PETandDX,AD_PPI_rewired100_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7632
5,PETandDX,AD_PPI_rewired1_missense,GNN GraphGym,0.7708,0.7763,0.8333,0.8037,0.8545
5,PETandDX,AD_PPI_rewired2_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8479
5,PETandDX,AD_PPI_rewired3_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8592
5,PETandDX,AD_PPI_rewired4_missense,GNN GraphGym,0.7604,0.7644,0.8333,0.7969,0.8135
5,PETandDX,AD_PPI_rewired5_missense,GNN GraphGym,0.7604,0.7632,0.8333,0.7966,0.8413
5,PETandDX,AD_PPI_rewired6_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8254
5,PETandDX,AD_PPI_rewired7_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8148
5,PETandDX,AD_PPI_rewired8_missense,GNN GraphGym,0.8021,0.8187,0.8333,0.8258,0.8413
5,PETandDX,AD_PPI_rewired9_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8353
5,PETandDX,AD_PPI_rewired10_missense,GNN GraphGym,0.8021,0.8187,0.8333,0.8258,0.8532
5,PETandDX,AD_PPI_rewired11_missense,GNN GraphGym,0.75,0.75,0.8333,0.7895,0.8373
5,PETandDX,AD_PPI_rewired12_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.828
5,PETandDX,AD_PPI_rewired13_missense,GNN GraphGym,0.7604,0.7644,0.8333,0.7969,0.832
5,PETandDX,AD_PPI_rewired14_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8585
5,PETandDX,AD_PPI_rewired15_missense,GNN GraphGym,0.8021,0.8187,0.8333,0.8258,0.8545
5,PETandDX,AD_PPI_rewired16_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8439
5,PETandDX,AD_PPI_rewired17_missense,GNN GraphGym,0.7292,0.7448,0.8889,0.796,0.8572
5,PETandDX,AD_PPI_rewired18_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8651
5,PETandDX,AD_PPI_rewired19_missense,GNN GraphGym,0.75,0.75,0.8333,0.7895,0.795
5,PETandDX,AD_PPI_rewired20_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8499
5,PETandDX,AD_PPI_rewired21_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8532
5,PETandDX,AD_PPI_rewired22_missense,GNN GraphGym,0.7292,0.7363,0.8703,0.7892,0.8241
5,PETandDX,AD_PPI_rewired23_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8651
5,PETandDX,AD_PPI_rewired24_missense,GNN GraphGym,0.6771,0.8597,0.5741,0.5756,0.8532
5,PETandDX,AD_PPI_rewired25_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8545
5,PETandDX,AD_PPI_rewired26_missense,GNN GraphGym,0.7709,0.7822,0.8333,0.8053,0.8334
5,PETandDX,AD_PPI_rewired27_missense,GNN GraphGym,0.75,0.75,0.8333,0.7895,0.7963
5,PETandDX,AD_PPI_rewired28_missense,GNN GraphGym,0.7604,0.7644,0.8333,0.7969,0.8452
5,PETandDX,AD_PPI_rewired29_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.836
5,PETandDX,AD_PPI_rewired30_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8373
5,PETandDX,AD_PPI_rewired31_missense,GNN GraphGym,0.8021,0.8187,0.8333,0.8258,0.8545
5,PETandDX,AD_PPI_rewired32_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8294
5,PETandDX,AD_PPI_rewired33_missense,GNN GraphGym,0.7188,0.7213,0.8889,0.7858,0.8631
5,PETandDX,AD_PPI_rewired34_missense,GNN GraphGym,0.7812,0.7909,0.8333,0.8112,0.8531
5,PETandDX,AD_PPI_rewired35_missense,GNN GraphGym,0.7812,0.7909,0.8333,0.8112,0.8532
5,PETandDX,AD_PPI_rewired36_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8228
5,PETandDX,AD_PPI_rewired37_missense,GNN GraphGym,0.75,0.7513,0.8333,0.7898,0.8042
5,PETandDX,AD_PPI_rewired38_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8532
5,PETandDX,AD_PPI_rewired39_missense,GNN GraphGym,0.7708,0.7763,0.8333,0.8037,0.8472
5,PETandDX,AD_PPI_rewired40_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8532
5,PETandDX,AD_PPI_rewired41_missense,GNN GraphGym,0.7604,0.7644,0.8333,0.7969,0.8492
5,PETandDX,AD_PPI_rewired42_missense,GNN GraphGym,0.8021,0.8187,0.8333,0.8258,0.8532
5,PETandDX,AD_PPI_rewired43_missense,GNN GraphGym,0.8021,0.8205,0.8333,0.8262,0.8466
5,PETandDX,AD_PPI_rewired44_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8446
5,PETandDX,AD_PPI_rewired45_missense,GNN GraphGym,0.6979,0.6948,0.8889,0.7716,0.8334
5,PETandDX,AD_PPI_rewired46_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8571
5,PETandDX,AD_PPI_rewired47_missense,GNN GraphGym,0.7187,0.7284,0.8889,0.788,0.8333
5,PETandDX,AD_PPI_rewired48_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8492
5,PETandDX,AD_PPI_rewired49_missense,GNN GraphGym,0.625,0.625,0.9444,0.7432,0.8439
5,PETandDX,AD_PPI_rewired50_missense,GNN GraphGym,0.7708,0.7763,0.8333,0.8037,0.8433
5,PETandDX,AD_PPI_rewired51_missense,GNN GraphGym,0.7708,0.7763,0.8333,0.8037,0.8399
5,PETandDX,AD_PPI_rewired52_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.836
5,PETandDX,AD_PPI_rewired53_missense,GNN GraphGym,0.7708,0.7763,0.8333,0.8037,0.8611
5,PETandDX,AD_PPI_rewired54_missense,GNN GraphGym,0.7604,0.7632,0.8333,0.7966,0.8532
5,PETandDX,AD_PPI_rewired55_missense,GNN GraphGym,0.7395,0.7332,0.8889,0.7959,0.8512
5,PETandDX,AD_PPI_rewired56_missense,GNN GraphGym,0.7708,0.7763,0.8333,0.8037,0.8439
5,PETandDX,AD_PPI_rewired57_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8327
5,PETandDX,AD_PPI_rewired58_missense,GNN GraphGym,0.7812,0.7909,0.8333,0.8112,0.8294
5,PETandDX,AD_PPI_rewired59_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8598
5,PETandDX,AD_PPI_rewired60_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8571
5,PETandDX,AD_PPI_rewired61_missense,GNN GraphGym,0.8021,0.8187,0.8333,0.8258,0.8571
5,PETandDX,AD_PPI_rewired62_missense,GNN GraphGym,0.8021,0.8187,0.8333,0.8258,0.8572
5,PETandDX,AD_PPI_rewired63_missense,GNN GraphGym,0.75,0.754,0.8333,0.7906,0.8373
5,PETandDX,AD_PPI_rewired64_missense,GNN GraphGym,0.7708,0.7763,0.8333,0.8037,0.8188
5,PETandDX,AD_PPI_rewired65_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.7956
5,PETandDX,AD_PPI_rewired66_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8241
5,PETandDX,AD_PPI_rewired67_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8611
5,PETandDX,AD_PPI_rewired68_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8386
5,PETandDX,AD_PPI_rewired69_missense,GNN GraphGym,0.7187,0.7284,0.8889,0.788,0.8446
5,PETandDX,AD_PPI_rewired70_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8076
5,PETandDX,AD_PPI_rewired71_missense,GNN GraphGym,0.7083,0.7138,0.8889,0.7805,0.8452
5,PETandDX,AD_PPI_rewired72_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8591
5,PETandDX,AD_PPI_rewired73_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8466
5,PETandDX,AD_PPI_rewired74_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8439
5,PETandDX,AD_PPI_rewired75_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8532
5,PETandDX,AD_PPI_rewired76_missense,GNN GraphGym,0.7812,0.7717,0.8889,0.8208,0.8545
5,PETandDX,AD_PPI_rewired77_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8433
5,PETandDX,AD_PPI_rewired78_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8492
5,PETandDX,AD_PPI_rewired79_missense,GNN GraphGym,0.75,0.75,0.8333,0.7895,0.8519
5,PETandDX,AD_PPI_rewired80_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8598
5,PETandDX,AD_PPI_rewired81_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8413
5,PETandDX,AD_PPI_rewired82_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8572
5,PETandDX,AD_PPI_rewired83_missense,GNN GraphGym,0.75,0.75,0.8333,0.7895,0.8254
5,PETandDX,AD_PPI_rewired84_missense,GNN GraphGym,0.7395,0.7332,0.8889,0.7959,0.8631
5,PETandDX,AD_PPI_rewired85_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8532
5,PETandDX,AD_PPI_rewired86_missense,GNN GraphGym,0.7812,0.7909,0.8333,0.8112,0.8446
5,PETandDX,AD_PPI_rewired87_missense,GNN GraphGym,0.75,0.7406,0.8889,0.8014,0.8598
5,PETandDX,AD_PPI_rewired88_missense,GNN GraphGym,0.7187,0.7199,0.8889,0.7854,0.8552
5,PETandDX,AD_PPI_rewired89_missense,GNN GraphGym,0.7604,0.7632,0.8333,0.7966,0.8492
5,PETandDX,AD_PPI_rewired90_missense,GNN GraphGym,0.8021,0.8187,0.8333,0.8258,0.8651
5,PETandDX,AD_PPI_rewired91_missense,GNN GraphGym,0.8021,0.8205,0.8333,0.8262,0.83
5,PETandDX,AD_PPI_rewired92_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8571
5,PETandDX,AD_PPI_rewired93_missense,GNN GraphGym,0.8021,0.8187,0.8333,0.8258,0.8466
5,PETandDX,AD_PPI_rewired94_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.832
